1.160148359375320071e-01
8.837683826045163856e-12
4.113406159857452694e-04
1.527827508420927531e-04
8.106478017168362582e-01
1.073932597977121824e-02
4.673683763649153278e+00
1.565939216763710506e+00
1.117278064874416259e+02
4.721616445414943304e-03
1.926595059505550100e+00
1.284993573916949927e+01
6.212421329239633749e+00
5.343772526938322942e-01
5.799397878454757738e+00
1.221459331254549641e+00
1.484005909269712348e-02
1.121534271585299836e+00
3.796893423648877164e+00
5.547229981333910015e-02
9.069010269209343278e-01
2.269478918311234938e+00
1.077853165148284731e+01
1.566287508182888921e-01
4.469807110709281273e-02
2.674367400494814007e+01
3.280323136166605202e+00
8.238819142209667934e-01
1.923887936071254856e+00
1.662090896125959727e+00
3.033466123163478301e+00
1.239399192057843990e+01
1.101478811620996723e+01
1.800354461082458668e+00
1.020503040705164288e+01
2.964181247170117661e+00
1.057986028518874910e+00
8.453430509106898416e-01
8.987741774869344447e-01
9.416035336694943414e-01
3.007948506132617439e+00
1.904040765366368237e+00
9.573567626016810106e-01
1.325061410844865284e+00
3.459610758257918750e+00
3.944526844227862927e+00
3.011634421986521559e+01
2.989642847924582014e+00
3.865475549896903118e+01
8.355863599283942733e+01
3.693897626018920910e+00
1.363945666286628278e+00
1.274676320164379817e+00
1.381738275744178290e+00
1.885836686382733163e+01
9.296753506179157966e+00
1.093897611099840077e+02
6.305640365423317206e+01
1.994567583693259039e+01
2.371172252038790518e+01
2.252206431614958149e+01
5.883816439796277109e+00
5.146278254500476379e+00
1.448498619460559578e+00
4.127620880212463206e+00
9.174072853130503802e+00
2.079890544457172652e+01
2.684394007170104146e+01
2.404827268565569298e+01
3.739061047619164135e+00
2.126013906775256146e+01
3.230350364863293322e+01
3.131668843176864669e+00
5.822675624415852624e+00
1.697304610403251672e+02
1.301822887698566689e+01
1.172216863972648682e+00
8.257837092342198559e+01
2.708068563427837461e+01
5.793683877289709727e+01
1.865624317014851741e+01
1.362082125917186204e+01
7.227850223669599394e+00
5.273221101269795241e+01
7.066850519767866956e+01
1.755891466004068491e+01
3.361363949500379533e+01
5.161249696662358133e+01
2.983015561698588414e+01
5.983718769862608866e+01
7.222331872547911757e+00
2.871631241265759371e+01
1.251606528210175817e+01
2.322578777805826888e+01
2.766255230680415877e+01
1.183092197029321113e+01
6.537677303626219683e+00
8.191461599844814145e+00
2.832896418930014981e+00
2.126656026789641274e+01
4.154058202940844069e+01
8.963520564491677334e+00
3.300556559493580266e+01
1.872098467114253140e+01
9.522917881970320408e+00
2.805946524687716703e+01
1.720963071920199638e+01
4.390265509334292915e+01
3.497903666591901128e+01
9.594431888313296852e+00
1.130638328905342860e+02
1.047282701222430390e+01
5.420024973341493535e+01
5.757795957146610277e+01
1.870110726194609896e+01
2.125444594564476830e+01
1.428159900714812203e+01
6.274372484370255876e+01
1.129444658616317909e+01
1.349714095804040426e+01
8.371041581416605482e+00
3.194743219976582616e+00
2.192475775996841492e+01
1.326619348220465078e+01
3.512035796815875699e+01
8.562355605870761721e+00
3.725106973597434745e+01
1.242121130882543412e+01
8.636672887311590330e+00
1.184823827531903540e+01
5.070166277355913564e+01
7.079792954594287835e+01
1.740946760647219094e+01
1.822431261063098518e+01
4.547733740781750100e+01
2.063464988641635500e+01
1.882729110459120747e+01
2.854400888945249193e+01
1.711459059436093000e+00
4.816188314367890655e+01
1.316435749406316980e+01
1.768808369678479053e+01
1.334623951906182704e+01
3.861926535965815255e+00
8.875984552250665160e+01
2.943252970732913454e+01
9.454053150724206489e+00
1.344140194754202966e+01
1.395526117794752174e+01
6.630112758246241578e-01
