pedestrianId simTime endTime-PID1 startX-PID1 startY-PID1 endX-PID1 endY-PID1 targetId-PID2
1 0.0 0.7209225495540587 13.201 46.201 12.975454969014525 45.524364907043584 2
2 0.0 0.5486019159314774 13.603 46.201 14.01141522634822 45.47957356424726 2
2 0.5486019159314774 1.097203831862955 14.01141522634822 45.47957356424726 14.011415226348221 44.63724910987392 2
1 0.7209225495540587 1.4418450991081173 12.975454969014525 45.524364907043584 12.975454969014523 44.80262080789007 2
2 1.097203831862955 1.6458057477944323 14.011415226348221 44.63724910987392 14.01141522634822 43.79492465550058 2
1 1.4418450991081173 2.162767648662176 12.975454969014523 44.80262080789007 12.975454969014525 44.08087670873656 2
2 1.6458057477944323 2.19440766372591 14.01141522634822 43.79492465550058 14.011415226348221 42.95260020112724 2
3 2.0 2.494378460173958 13.201 46.201 13.161573364580075 45.4680388711557 2
4 2.0 2.515290984861902 13.603 46.201 14.268870145397065 45.67214286504687 2
1 2.162767648662176 2.8836901982162346 12.975454969014525 44.08087670873656 12.975454969014523 43.35913260958305 2
2 2.19440766372591 2.7430095796573872 14.011415226348221 42.95260020112724 14.01141522634822 42.1102757467539 2
3 2.494378460173958 2.9887569203479156 13.161573364580075 45.4680388711557 13.175970004953468 44.734159308336814 2
4 2.515290984861902 3.030581969723804 14.268870145397065 45.67214286504687 14.268870145397065 44.82180592022915 2
2 2.7430095796573872 3.2916114955888647 14.01141522634822 42.1102757467539 14.011415226348221 41.26795129238056 2
1 2.8836901982162346 3.604612747770293 12.975454969014523 43.35913260958305 12.975454969014525 42.63738851042954 2
3 2.9887569203479156 3.4831353805218734 13.175970004953468 44.734159308336814 13.175970004953466 44.000138548427884 2
4 3.030581969723804 3.545872954585706 14.268870145397065 44.82180592022915 14.268870145397065 43.97146897541142 2
2 3.2916114955888647 3.840213411520342 14.011415226348221 41.26795129238056 14.01141522634822 40.42562683800722 2
3 3.4831353805218734 3.9775138406958312 13.175970004953466 44.000138548427884 13.344482320653002 43.343262134759534 2
4 3.545872954585706 4.061163939447608 14.268870145397065 43.97146897541142 14.402056893714835 43.16892075311141 2
1 3.604612747770293 4.325535297324352 12.975454969014525 42.63738851042954 12.975454969014523 41.91564441127603 2
2 3.840213411520342 4.38881532745182 14.01141522634822 40.42562683800722 14.011415226348221 39.58330238363388 2
3 3.9775138406958312 4.471892300869789 13.344482320653002 43.343262134759534 13.497223579484983 42.68254046020464 2
4 4.061163939447608 4.576454924309511 14.402056893714835 43.16892075311141 14.402056893714835 42.318583808293674 2
1 4.325535297324352 5.046457846878411 12.975454969014523 41.91564441127603 12.975454969014525 41.193900312122516 2
2 4.38881532745182 4.9374172433832975 14.011415226348221 39.58330238363388 14.01141522634822 38.74097792926054 2
5 4.3999999999999995 4.943667359281297 13.201 46.201 12.960804060040545 45.48041218012163 2
6 4.3999999999999995 4.909030322449801 13.603 46.201 13.978682065823774 45.44794409321883 2
3 4.471892300869789 4.966270761043747 13.497223579484983 42.68254046020464 13.49722357948498 41.94851970029571 2
4 4.576454924309511 5.091745909171413 14.402056893714835 42.318583808293674 14.402056893714835 41.468246863475954 2
6 4.909030322449801 5.418060644899602 13.978682065823774 45.44794409321883 13.978682065823772 44.53704162458651 2
2 4.9374172433832975 5.486019159314775 14.01141522634822 38.74097792926054 14.011415226348221 37.8986534748872 2
5 4.943667359281297 5.487334718562594 12.960804060040545 45.48041218012163 12.960804060040543 44.71178517225139 2
3 4.966270761043747 5.460649221217705 13.49722357948498 41.94851970029571 13.497223579484983 41.21449894038678 2
1 5.046457846878411 5.76738039643247 12.975454969014525 41.193900312122516 12.975454969014523 40.472156212969004 2
4 5.091745909171413 5.607036894033316 14.402056893714835 41.468246863475954 14.402056893714835 40.61790991865822 2
6 5.418060644899602 5.927090967349403 13.978682065823772 44.53704162458651 13.98233500879224 43.626146480583564 2
3 5.460649221217705 5.9550276813916625 13.497223579484983 41.21449894038678 13.626438250559902 40.54877633137069 2
2 5.486019159314775 6.034621075246253 14.011415226348221 37.8986534748872 14.01141522634822 37.05632902051386 2
5 5.487334718562594 6.031002077843891 12.960804060040543 44.71178517225139 12.960804060040545 43.94315816438113 2
4 5.607036894033316 6.122327878895218 14.402056893714835 40.61790991865822 14.58404177120755 39.78727496629593 2
1 5.76738039643247 6.488302945986529 12.975454969014523 40.472156212969004 12.975454969014525 39.75041211381549 2
6 5.927090967349403 6.436121289799204 13.98233500879224 43.626146480583564 13.982335008792242 42.71524401195124 2
3 5.9550276813916625 6.44940614156562 13.626438250559902 40.54877633137069 13.691683100123594 39.81766102884811 2
