pedestrianId simTime endTime-PID1 startX-PID1 startY-PID1 endX-PID1 endY-PID1 targetId-PID2
1 0.0 0.7209225495540587 13.201 46.201 12.975454969014525 45.524364907043584 2
2 0.0 0.5486019159314774 13.603 46.201 14.12669673030744 45.54126352147192 2
2 0.5486019159314774 1.097203831862955 14.12669673030744 45.54126352147192 14.126696730307442 44.69893906709858 2
1 0.7209225495540587 1.4418450991081173 12.975454969014525 45.524364907043584 12.975454969014523 44.80262080789007 2
2 1.097203831862955 1.6458057477944323 14.126696730307442 44.69893906709858 14.12669673030744 43.85661461272524 2
1 1.4418450991081173 2.162767648662176 12.975454969014523 44.80262080789007 12.920741883399828 44.082953507726 2
3 1.6 2.2059026380449778 13.201 46.201 13.200999999999999 45.374164812023686 2
4 1.6 2.070541110759318 13.603 46.201 14.154805283171894 45.58645573000429 2
2 1.6458057477944323 2.19440766372591 14.12669673030744 43.85661461272524 14.126696730307442 43.0142901583519 2
4 2.070541110759318 2.541082221518636 14.154805283171894 45.58645573000429 14.154805283171893 44.760529746443424 2
1 2.162767648662176 2.8836901982162346 12.920741883399828 44.082953507726 12.920741883399826 43.36120940857249 2
2 2.19440766372591 2.7430095796573872 14.126696730307442 43.0142901583519 14.12669673030744 42.17196570397856 2
3 2.2059026380449778 2.811805276089955 13.200999999999999 45.374164812023686 12.992004668227503 44.574178950040405 2
4 2.541082221518636 3.011623332277954 14.154805283171893 44.760529746443424 14.154805283171894 43.93460376288256 2
2 2.7430095796573872 3.2916114955888647 14.12669673030744 42.17196570397856 14.126696730307442 41.32964124960522 2
5 2.8 3.374365058496565 13.201 46.201 12.626178898051371 45.544627403725066 2
6 2.8 3.3548566857791533 13.603 46.201 13.910611341057741 45.541347779352876 2
3 2.811805276089955 3.4177079141349322 12.992004668227503 44.574178950040405 12.39344423103684 44.09956050832629 2
1 2.8836901982162346 3.604612747770293 12.920741883399826 43.36120940857249 12.920741883399828 42.63946530941898 2
4 3.011623332277954 3.4821644430372722 14.154805283171894 43.93460376288256 14.154805283171893 43.108677779321695 2
2 3.2916114955888647 3.840213411520342 14.126696730307442 41.32964124960522 14.12669673030744 40.48731679523188 2
6 3.3548566857791533 3.909713371558307 13.910611341057741 45.541347779352876 13.910611341057743 44.76989972682407 2
5 3.374365058496565 3.94873011699313 12.626178898051371 45.544627403725066 12.65837675837537 44.90257004052121 2
3 3.4177079141349322 4.0236105521799095 12.39344423103684 44.09956050832629 12.170332035037873 43.30339634430461 2
4 3.4821644430372722 3.9527055537965903 14.154805283171893 43.108677779321695 14.154805283171894 42.28275179576083 2
1 3.604612747770293 4.325535297324352 12.920741883399828 42.63946530941898 12.920741883399826 41.91772121026547 2
2 3.840213411520342 4.38881532745182 14.12669673030744 40.48731679523188 14.126696730307442 39.644992340858536 2
6 3.909713371558307 4.46457005733746 13.910611341057743 44.76989972682407 13.910611341057741 43.998451674295254 2
5 3.94873011699313 4.523095175489695 12.65837675837537 44.90257004052121 12.849145341438255 44.08033016512798 2
4 3.9527055537965903 4.423246664555908 14.154805283171894 42.28275179576083 14.154805283171893 41.456825812199966 2
7 3.9999999999999996 4.558778713092619 13.201 46.201 12.960510937047587 45.47953281114276 2
8 3.9999999999999996 4.532315614730441 13.603 46.201 13.776481051104255 45.409179126721604 2
3 4.0236105521799095 4.629513190224887 12.170332035037873 43.30339634430461 12.170332035037871 42.476561156328295 2
1 4.325535297324352 5.046457846878411 12.920741883399826 41.91772121026547 12.920741883399828 41.19597711111196 2
2 4.38881532745182 4.9374172433832975 14.126696730307442 39.644992340858536 14.12669673030744 38.802667886485196 2
4 4.423246664555908 4.893787775315226 14.154805283171893 41.456825812199966 14.154805283171894 40.6308998286391 2
6 4.46457005733746 5.019426743116614 13.910611341057741 43.998451674295254 13.910611341057743 43.22700362176645 2
5 4.523095175489695 5.0974602339862605 12.849145341438255 44.08033016512798 12.849145341438255 43.207837022240234 2
8 4.532315614730441 5.0646312294608835 13.776481051104255 45.409179126721604 13.776481051104255 44.59857689970048 2
7 4.558778713092619 5.117557426185238 12.960510937047587 45.47953281114276 12.709525206153621 44.75204641653401 2
3 4.629513190224887 5.235415828269864 12.170332035037871 42.476561156328295 11.860268839546755 41.75308036684903 2
4 4.893787775315226 5.364328886074544 14.154805283171894 40.6308998286391 14.154805283171893 39.80497384507824 2
2 4.9374172433832975 5.486019159314775 14.12669673030744 38.802667886485196 14.126696730307442 37.960343432111856 2
6 5.019426743116614 5.574283428895767 13.910611341057743 43.22700362176645 13.910611341057741 42.45555556923763 2
1 5.046457846878411 5.76738039643247 12.920741883399828 41.19597711111196 12.920741883399826 40.47423301195845 2
8 5.0646312294608835 5.596946844191326 13.776481051104255 44.59857689970048 13.776481051104255 43.78797467267936 2
5 5.0974602339862605 5.671825292482826 12.849145341438255 43.207837022240234 12.849145341438255 42.335343879352486 2
7 5.117557426185238 5.676336139277857 12.709525206153621 44.75204641653401 12.709525206153623 43.98248141508628 2
9 5.2 5.807399082758536 13.201 46.201 12.965353544511608 45.49406063353483 2
10 5.2 5.750880567769913 13.603 46.201 13.89212786162988 45.50007482231 2
3 5.235415828269864 5.841318466314841 11.860268839546755 41.75308036684903 11.860268839546753 40.92624517887271 2
4 5.364328886074544 5.834869996833862 14.154805283171893 39.80497384507824 14.154805283171894 38.97904786151737 2
2 5.486019159314775 6.034621075246253 14.126696730307442 37.960343432111856 14.12669673030744 37.118018977738515 2
6 5.574283428895767 6.129140114674921 13.910611341057741 42.45555556923763 13.910611341057743 41.68410751670883 2
8 5.596946844191326 6.129262458921768 13.776481051104255 43.78797467267936 13.776481051104255 42.97737244565824 2
5 5.671825292482826 6.246190350979391 12.849145341438255 42.335343879352486 12.849145341438255 41.46285073646474 2
7 5.676336139277857 6.235114852370476 12.709525206153623 43.98248141508628 12.709525206153621 43.212916413638546 2
10 5.750880567769913 6.301761135539826 13.89212786162988 45.50007482231 13.89212786162988 44.70990889467593 2
1 5.76738039643247 6.488302945986529 12.920741883399826 40.47423301195845 12.920741883399828 39.752488912804935 2
9 5.807399082758536 6.414798165517072 12.965353544511608 45.49406063353483 12.812255830634726 44.75569715236561 2
4 5.834869996833862 6.30541110759318 14.154805283171894 38.97904786151737 14.154805283171893 38.15312187795651 2
3 5.841318466314841 6.447221104359818 11.860268839546753 40.92624517887271 11.860268839546755 40.0994099908964 2
2 6.034621075246253 6.583222991177731 14.12669673030744 37.118018977738515 14.126696730307442 36.275694523365175 2
6 6.129140114674921 6.683996800454074 13.910611341057743 41.68410751670883 13.910611341057741 40.91265946418001 2
8 6.129262458921768 6.66157807365221 13.776481051104255 42.97737244565824 13.776481051104255 42.16677021863712 2
7 6.235114852370476 6.793893565463095 12.709525206153621 43.212916413638546 12.709525206153623 42.44335141219082 2
5 6.246190350979391 6.820555409475956 12.849145341438255 41.46285073646474 12.849145341438255 40.59035759357699 2
10 6.301761135539826 6.8526417033097395 13.89212786162988 44.70990889467593 13.89212786162988 43.91974296704184 2
4 6.30541110759318 6.775952218352498 14.154805283171893 38.15312187795651 14.154805283171894 37.32719589439564 2
11 6.400000000000001 6.8861555078895185 13.201 46.201 12.50130776877683 45.6613513350929 2
12 6.400000000000001 7.0769607075927174 13.603 46.201 13.603 45.508708760086684 2
9 6.414798165517072 7.022197248275608 12.812255830634726 44.75569715236561 12.812255830634726 44.00162849480275 2
3 6.447221104359818 7.053123742404796 11.860268839546755 40.0994099908964 11.860268839546753 39.27257480292008 2
1 6.488302945986529 7.209225495540588 12.920741883399828 39.752488912804935 12.920741883399826 39.030744813651424 2
2 6.583222991177731 7.131824907109209 14.126696730307442 36.275694523365175 14.12669673030744 35.433370068991835 2
8 6.66157807365221 7.193893688382652 13.776481051104255 42.16677021863712 13.36592551453548 41.52151816645294 2
6 6.683996800454074 7.238853486233228 13.910611341057741 40.91265946418001 14.03622840449285 40.15150740898706 2
4 6.775952218352498 7.246493329111816 14.154805283171894 37.32719589439564 14.154805283171893 36.50126991083478 2
7 6.793893565463095 7.352672278555714 12.709525206153623 42.44335141219082 12.411235377306124 41.7612157638338 2
5 6.820555409475956 7.394920467972521 12.849145341438255 40.59035759357699 12.944836945066227 39.81627080612264 2
10 6.8526417033097395 7.403522271079653 13.89212786162988 43.91974296704184 13.89212786162988 43.12957703940777 2
11 6.8861555078895185 7.372311015779036 12.50130776877683 45.6613513350929 12.261926843844947 44.82641354351465 2
9 7.022197248275608 7.629596331034144 12.812255830634726 44.00162849480275 12.812255830634726 43.247559837239905 2
3 7.053123742404796 7.659026380449773 11.860268839546753 39.27257480292008 11.860268839546755 38.44573961494377 2
12 7.0769607075927174 7.753921415185434 13.603 45.508708760086684 13.603 44.81641752017337 2
2 7.131824907109209 7.680426823040687 14.12669673030744 35.433370068991835 14.126696730307442 34.591045614618494 2
8 7.193893688382652 7.7262093031130945 13.36592551453548 41.52151816645294 13.335880998316295 40.71147292234817 2
1 7.209225495540588 7.930148045094647 12.920741883399826 39.030744813651424 12.920741883399828 38.30900071449791 2
6 7.238853486233228 7.793710172012381 14.03622840449285 40.15150740898706 14.036228404492851 39.380059356458254 2
4 7.246493329111816 7.717034439871134 14.154805283171893 36.50126991083478 14.154805283171894 35.675343927273914 2
7 7.352672278555714 7.911450991648333 12.411235377306124 41.7612157638338 12.411235377306125 40.991650762386065 2
11 7.372311015779036 7.858466523668553 12.261926843844947 44.82641354351465 12.261926843844947 43.928599791268894 2
5 7.394920467972521 7.969285526469086 12.944836945066227 39.81627080612264 12.621061859206641 39.26089340864382 2
10 7.403522271079653 7.954402838849566 13.89212786162988 43.12957703940777 13.89212786162988 42.339411111773686 2
